ID	NAME	X	Y
691	SP|P01397|Dendroaspis_polylepis_polylepis	0.81016135	0.7939954
692	SP|P25667|Dendroaspis_polylepis_polylepis	0.8097868	0.794693
693	SP|A0A4P1LYC9|Dendroaspis_polylepis_polylepis	0.92322177	0.8030875
694	SP|P01414|Dendroaspis_polylepis_polylepis	0.88983417	0.81644195
695	SP|P01416|Dendroaspis_polylepis_polylepis	0.86573017	0.7966358
696	SP|P0DKR6|Dendroaspis_polylepis_polylepis	0.7049956	0.95090395
697	SP|P0DKS3|Dendroaspis_polylepis_polylepis	0.6984862	0.9575368
698	SP|P22947|Dendroaspis_polylepis_polylepis	0.8943666	0.8172563
699	SP|P25518|Dendroaspis_polylepis_polylepis	0.7569799	0.80491674
700	SP|P25681|Dendroaspis_polylepis_polylepis	0.934422	0.81101125
701	SP|P80494|Dendroaspis_polylepis_polylepis	0.7729845	0.7962747
702	SP|P80495|Dendroaspis_polylepis_polylepis	0.76309663	0.80485904
703	NCBI|DENVI_GHPC01001205.1_C457_203|Dendroaspis_viridis	0.81661475	0.78874785
704	NCBI|DENVI_GHPC01001404.1_C400_188|Dendroaspis_viridis	0.81825906	0.7895148
705	SP|P01394|Dendroaspis_viridis	0.817657	0.7883668
706	SP|P01395|Dendroaspis_viridis	0.80993557	0.79057515
707	NCBI|DENVI_GHPC01000299.1_C401_210|Dendroaspis_viridis	0.67715484	0.97241575
708	NCBI|DENVI_GHPC01000454.1_C741_505|Dendroaspis_viridis	0.91704035	0.8096406
709	NCBI|DENVI_GHPC01002163.1_C239_108|Dendroaspis_viridis	0.99766326	0.8182391
710	NCBI|DENVI_GHPC01002751.1_C265_29|Dendroaspis_viridis	0.92148495	0.81386834
711	NCBI|Dendroaspis_viridis_GHPC01002050|Dendroaspis_viridis	0.8131801	0.56140244
712	NCBI|Dendroaspis_viridis_GHPC01002196|Dendroaspis_viridis	0.80827475	0.5859364
713	NCBI|DENVI_GHPC01002119.1_C301_116|Dendroaspis_viridis	0.83923143	0.52826834
714	NCBI|DENVI_GHPC01000122.1_C1190_987|Dendroaspis_viridis	0.8937827	0.8207909
715	NCBI|DENVI_GHPC01000454.1_C275_21|Dendroaspis_viridis	0.7506925	0.8035941
716	NCBI|DENVI_GHPC01000776.1_C544_326|Dendroaspis_viridis	0.7706616	0.8034578
717	NCBI|DENVI_GHPC01000912.1_C482_285|Dendroaspis_viridis	0.87126565	0.8046786
718	NCBI|DENVI_GHPC01001280.1_C467_210|Dendroaspis_viridis	0.8328366	0.81602186
719	NCBI|DENVI_GHPC01001446.1_C417_214|Dendroaspis_viridis	0.8731736	0.81845105
720	NCBI|DENVI_GHPC01001450.1_C441_235|Dendroaspis_viridis	0.6934342	0.98242116
721	NCBI|DENVI_GHPC01001497.1_C400_161|Dendroaspis_viridis	0.88934004	0.8091368
722	NCBI|DENVI_GHPC01001754.1_C391_149|Dendroaspis_viridis	0.8889072	0.7968907
723	NCBI|DENVI_GHPC01001797.1_C357_163|Dendroaspis_viridis	0.86653465	0.7948982
724	NCBI|DENVI_GHPC01002655.1_C305_51|Dendroaspis_viridis	0.76569724	0.8055574
725	NCBI|DENVI_GHPC01002805.1_C272_78|Dendroaspis_viridis	0.7476064	0.8089262
726	NCBI|DENVI_GHPC01003084.1_C271_53|Dendroaspis_viridis	0.75791854	0.809372
727	NCBI|DENVI_GHPC01003265.1_C223_17|Dendroaspis_viridis	0.88526946	0.81629694
728	SP|P01405|Dendroaspis_viridis	0.9271842	0.8153827
729	SP|P01418|Dendroaspis_viridis	0.8562163	0.8045141
730	TR|R4G2F6|Denisonia_devisi	0.80934715	0.7853352
731	TR|R4G2T5|Denisonia_devisi	0.807621	0.7864223
732	TR|R4G7G5|Denisonia_devisi	0.80900705	0.7798941
733	SP|F8J2B3|Drysdalia_coronoides	0.8015917	0.78464603
734	SP|F8J2D7|Drysdalia_coronoides	0.80019283	0.7827986
735	SP|F8J2E1|Drysdalia_coronoides	0.7999638	0.7757116
736	SP|F8J2E2|Drysdalia_coronoides	0.80376655	0.792911
737	SP|F8J2E5|Drysdalia_coronoides	0.79622614	0.7822471
738	SP|F8J2E6|Drysdalia_coronoides	0.8092584	0.77807456
739	SP|F8J2F2|Drysdalia_coronoides	0.8076181	0.77861077
740	TR|F8J2D8|Drysdalia_coronoides	0.79868364	0.78099686
741	TR|F8J2D9|Drysdalia_coronoides	0.80146897	0.7871207
742	TR|F8J2E7|Drysdalia_coronoides	0.79519606	0.77648616
743	TR|F8J2E9|Drysdalia_coronoides	0.80595696	0.78291535
744	TR|F8J2F0|Drysdalia_coronoides	0.8087974	0.7881242
745	TR|F8J2F1|Drysdalia_coronoides	0.80868834	0.7773886
746	TR|F8J2D6|Drysdalia_coronoides	0.81191546	0.78003794
747	TR|F8J2E3|Drysdalia_coronoides	0.8118156	0.77710736
748	TR|F8J2E8|Drysdalia_coronoides	0.81513125	0.77231556
749	TR|F8J2G7|Drysdalia_coronoides	0.8853513	0.795452
750	SP|F8J2G3|Drysdalia_coronoides	0.8697122	0.79618853
751	SP|F8J2G5|Drysdalia_coronoides	0.8882871	0.7987353
752	TR|F8QZ63|Drysdalia_coronoides	0.7126541	0.88515025
753	TR|R4FJQ3|Echiopsis_curta	0.8007808	0.7821745
754	TR|R4G2U8|Echiopsis_curta	0.8035361	0.7935009
755	TR|R4G7H1|Echiopsis_curta	0.7948341	0.7834782
756	TR|R4G2G8|Furina_ornata	0.83056134	0.78104603
757	TR|R4G2G9|Furina_ornata	0.8301657	0.78344446
758	TR|R4G2W0|Furina_ornata	0.81420547	0.7893468
759	TR|R4FJR7|Furina_ornata	0.75456935	0.88627386
760	TR|R4G2G6|Furina_ornata	0.7427919	0.9653534
761	TR|R4G2G7|Furina_ornata	0.71716267	0.8853184
762	TR|R4G7H5|Furina_ornata	0.7351593	0.85350764
763	SP|P01402|Hemachatus_haemachatus	0.6915559	1.0
764	SP|B3EWH9|Hemachatus_haemachatus	0.7900362	0.8171402
765	SP|C0HJT5|Hemachatus_haemachatus	0.76053	0.7956147
766	SP|P01425|Hemachatus_haemachatus	0.8620473	0.79356915
767	SP|P01433|Hemachatus_haemachatus	0.8472587	0.78851056
768	SP|P01471|Hemachatus_haemachatus	0.7925033	0.8168887
769	SP|P0DQH2|Hemachatus_haemachatus	0.70722216	0.96284974
770	SP|P24776|Hemachatus_haemachatus	0.79594624	0.81581813
771	SP|P24777|Hemachatus_haemachatus	0.78827155	0.8136506
772	SP|P24778|Hemachatus_haemachatus	0.7820968	0.80500025
773	SP|P25676|Hemachatus_haemachatus	0.81197095	0.8079058
774	TR|R4FJX3|Hemiaspis_signata	0.80447704	0.77361697
775	TR|R4G2H7|Hemiaspis_signata	0.81103486	0.77342916
776	TR|R4G7I7|Hemiaspis_signata	0.8117411	0.7882356
777	TR|R4G2H6|Hemiaspis_signata	0.8680497	0.8001102
778	TR|R4G7I5|Hemiaspis_signata	0.87878275	0.7958224
779	TR|R4FIQ0|Hoplocephalus_bungaroides	0.816273	0.78219503
780	TR|R4FK28|Hoplocephalus_bungaroides	0.80225766	0.78789526
781	TR|R4FIP4|Hoplocephalus_bungaroides	0.87766063	0.80140704
782	SP|A8HDJ9|Hoplocephalus_stephensii	0.87746626	0.79748017
783	None|Hcur_superscaf_587_797385_795811|Hydrophis_curtus	0.81975496	0.7930997
784	None|Hcur_SS00042983_m1|Hydrophis_curtus	0.8762768	0.79935294
785	SP|P25494|Hydrophis_cyanocinctus	0.878063	0.7916339
786	SP|P62376|Hydrophis_cyanocinctus	0.8752917	0.7957933
787	SP|Q8UW28|Hydrophis_hardwickii	0.8151737	0.7862232
788	SP|Q8UW29|Hydrophis_hardwickii	0.81734324	0.79331255
789	SP|Q8UW27|Hydrophis_hardwickii	0.8793604	0.7936416
790	SP|P01437|Hydrophis_lapemoides	0.8762455	0.7895377
791	SP|P68413|Hydrophis_ornatus	0.87453824	0.80065936
792	SP|P68415|Hydrophis_schistosus	0.87372583	0.7905014
793	SP|P01380|Hydrophis_stokesii	0.79420024	0.7896205
794	SP|P01381|Hydrophis_stokesii	0.79480594	0.7923211
795	SP|P0C8R6|Laticauda_colubrina	0.81414866	0.78229886
796	SP|P0C8R7|Laticauda_colubrina	0.81578726	0.7785086
797	SP|P0C8R8|Laticauda_colubrina	0.8229651	0.7856504
798	SP|P10455|Laticauda_colubrina	0.8445738	0.80110985
799	SP|P10456|Laticauda_colubrina	0.84493977	0.7997091
800	SP|P10457|Laticauda_colubrina	0.8485032	0.79375935
801	SP|Q9YGC7|Laticauda_colubrina	0.8477376	0.79982954
802	SP|P10458|Laticauda_crockeri	0.84223175	0.7993736
803	SP|P25495|Laticauda_crockeri	0.8390011	0.79548436
804	SP|P25496|Laticauda_crockeri	0.83918875	0.8000559
805	SP|P10459|Laticauda_laticaudata	0.8404639	0.801842
806	SP|P10460|Laticauda_laticaudata	0.84171873	0.7973942
807	SP|Q9YGC2|Laticauda_laticaudata	0.84198165	0.79576963
808	SP|Q9YGC4|Laticauda_laticaudata	0.8441315	0.794761
809	SP|Q9YGW8|Laticauda_laticaudata	0.83924407	0.8015982
810	SP|Q9YGW9|Laticauda_laticaudata	0.84095705	0.8034543
811	SP|P01379|Laticauda_semifasciata	0.8185801	0.79192555
812	SP|P60775|Laticauda_semifasciata	0.8610122	0.789243
813	SP|Q7T2I5|Laticauda_semifasciata	0.86347306	0.78983545
814	SP|Q90VW1|Laticauda_semifasciata	0.8598612	0.7923652
815	SP|Q9YGX1|Laticauda_semifasciata	0.84342206	0.7981455
816	TR|A0A024AXD8|Micropechis_ikaheca	0.79475856	0.7870691
817	TR|A0A024AXH2|Micropechis_ikaheca	0.80325824	0.7876983
818	TR|A0A024AXY1|Micropechis_ikaheca	0.7945735	0.78775334
819	TR|A0A024AYC2|Micropechis_ikaheca	0.8664002	0.8026924
820	TR|F5CPD4|Micrurus_altirostris	0.8020077	0.5929498
821	NCBI|MICAL_JG743131.1_7_255|Micrurus_altirostris	0.78676665	0.7610086
822	NCBI|MICAL_JG743827.1_16_264|Micrurus_altirostris	0.8401355	0.7935068
823	NCBI|MICAL_JG744005.1_7_258|Micrurus_altirostris	0.8788347	0.78448933
824	SP|F5CPD3|Micrurus_altirostris	0.77274084	0.7337633
825	SP|F5CPD5|Micrurus_altirostris	0.85316515	0.79596144
826	SP|F5CPD6|Micrurus_altirostris	0.8580608	0.78808385
827	SP|F5CPD7|Micrurus_altirostris	0.8615648	0.78228635
828	SP|F5CPD8|Micrurus_altirostris	0.8659807	0.80773246
829	SP|F5CPD9|Micrurus_altirostris	0.84243536	0.7896136
830	SP|F5CPE0|Micrurus_altirostris	0.6372304	0.9515401
831	SP|F5CPE2|Micrurus_altirostris	0.66819656	0.93041027
832	SP|F5CPE3|Micrurus_altirostris	0.92746633	0.7997236
833	SP|F5CPE4|Micrurus_altirostris	0.8551859	0.78214747
834	SP|F5CPE6|Micrurus_altirostris	0.70414054	0.88703007
835	TR|F5CPD1|Micrurus_altirostris	0.7727807	0.77380323
836	TR|F5CPD2|Micrurus_altirostris	0.8692394	0.7871863
837	TR|F5CPE1|Micrurus_altirostris	0.8445606	0.8034382
838	TR|F5CPE5|Micrurus_altirostris	0.7688687	0.79983103
839	TR|F5CPE7|Micrurus_altirostris	0.8848452	0.80190533
840	TR|A0A0H4BEG5|Micrurus_browni	0.77346057	0.781764
841	TR|A0A0H4BJD8|Micrurus_browni	0.7747341	0.810765
842	TR|A0A0H4BLZ7|Micrurus_browni	0.7426578	0.79409766
843	TR|A0A0H4IRA8|Micrurus_browni	0.76069665	0.75964975
844	TR|A0A0H4IS74|Micrurus_browni	0.76464814	0.8599618
845	TR|A0A0H4IUN8|Micrurus_browni	0.76283395	0.7564133
846	TR|A0A0H4IVP7|Micrurus_browni	0.8660151	0.79070574
847	TR|A0A0H4J512|Micrurus_browni	0.86418784	0.8042281
848	SP|C0HK04|Micrurus_clarki	0.76639587	0.7591345
849	NCBI|MICCO_FL590938.1_47_247|Micrurus_corallinus	0.80811244	0.7942341
850	SP|P58370|Micrurus_corallinus	0.8109832	0.79694605
851	NCBI|MICCO_FL590763.1_12_263|Micrurus_corallinus	0.7612232	0.7915821
852	NCBI|MICCO_FL590874.1_84_269|Micrurus_corallinus	0.7861145	0.7782571
853	NCBI|MICCO_FL590954.1_1_240|Micrurus_corallinus	0.65354097	0.93196803
854	NCBI|MICCO_FL591005.1_5_238|Micrurus_corallinus	0.9301186	0.7954298
855	NCBI|MICCO_IACJ01051156.1_C353_108|Micrurus_corallinus	0.8395295	0.797981
856	NCBI|MICCO_IACJ01060045.1_C293_57|Micrurus_corallinus	0.8619761	0.80898035
857	NCBI|MICCO_IACJ01060046.1_C299_57|Micrurus_corallinus	0.88834447	0.7930829
858	NCBI|MICCO_IACJ01062266.1_C421_209|Micrurus_corallinus	0.8570845	0.79114723
859	NCBI|MICCO_IACJ01062270.1_C245_39|Micrurus_corallinus	0.8466459	0.78283244
860	NCBI|MICCO_IACJ01062272.1_C287_39|Micrurus_corallinus	0.8388835	0.7879846
861	NCBI|MICCO_IACJ01062273.1_C457_209|Micrurus_corallinus	0.8332799	0.80064076
862	NCBI|MICCO_IACJ01062274.1_C457_209|Micrurus_corallinus	0.8514732	0.78242975
863	NCBI|MICCO_IACJ01078504.1_47_283|Micrurus_corallinus	0.74665815	0.84632885
864	NCBI|MICCO_IACJ01079596.1_80_283|Micrurus_corallinus	0.8821287	0.8134004
865	NCBI|MICCO_IACJ01115251.1_10_243|Micrurus_corallinus	0.64724064	0.9410645
866	NCBI|MICCO_IACJ01122327.1_C319_116|Micrurus_corallinus	0.69301945	0.88289577
867	NCBI|MICCO_IACJ01122328.1_C319_116|Micrurus_corallinus	0.6938704	0.8750527
868	NCBI|MICCO_IACJ01122330.1_C352_116|Micrurus_corallinus	0.68223923	0.88811773
869	NCBI|MICCO_IACJ01130835.1_35_289|Micrurus_corallinus	0.76984966	0.79645026
870	NCBI|MICCO_IACJ01130841.1_35_289|Micrurus_corallinus	0.7720466	0.79152536
871	NCBI|MICCO_IACJ01133145.1_C312_76|Micrurus_corallinus	0.68508136	0.8856097
872	NCBI|MICCO_IACJ01138867.1_C388_128|Micrurus_corallinus	0.86362344	0.7810595
873	NCBI|MICCO_IACJ01147547.1_C352_128|Micrurus_corallinus	0.9203783	0.7859441
874	NCBI|MICCO_IACJ01155703.1_C232_2|Micrurus_corallinus	0.65781206	0.90875846
875	NCBI|MICCO_IACJ01157475.1_C340_104|Micrurus_corallinus	0.8851389	0.8086335
876	SP|C6JUP1|Micrurus_corallinus	0.657562	0.92299515
877	SP|C6JUP2|Micrurus_corallinus	0.75210595	0.7503087
878	SP|C6JUP3|Micrurus_corallinus	0.6058825	0.81512505
879	SP|Q9PRI1|Micrurus_corallinus	0.9203496	0.79547703
880	SP|Q9PUB7|Micrurus_corallinus	0.91962105	0.79001725
881	TR|C6JUP0|Micrurus_corallinus	0.77257496	0.77893746
882	TR|C6JUP4|Micrurus_corallinus	0.7687787	0.86027414
883	TR|C6JUP5|Micrurus_corallinus	0.7535519	0.8570052
884	TR|A0A0G3YJD1|Micrurus_diastema	0.859693	0.79493266
885	TR|A0A0H4BEF7|Micrurus_diastema	0.74203473	0.7963732
886	TR|A0A0H4BEG1|Micrurus_diastema	0.75378036	0.7402111
887	TR|A0A0H4BFQ4|Micrurus_diastema	0.77623385	0.80557615
888	TR|A0A0H4BKJ5|Micrurus_diastema	0.7658272	0.7648394
889	TR|A0A0H4BLZ2|Micrurus_diastema	0.7696128	0.8120206
890	SP|C0HLK5|Micrurus_dumerilii	0.76761883	0.7549763
891	SP|P86423|Micrurus_frontalis	0.81986827	0.8042692
892	SP|P86424|Micrurus_frontalis	0.82834435	0.8181482
893	SP|P86420|Micrurus_frontalis	0.8807521	0.79913867
894	SP|P86421|Micrurus_frontalis	0.6430142	0.94907165
895	SP|P86422|Micrurus_frontalis	0.88076144	0.7872759
896	TR|U3FVH6|Micrurus_fulvius	0.8163118	0.5865972
897	SP|U3EPL2|Micrurus_fulvius	0.6653925	0.92627907
898	SP|U3FAE1|Micrurus_fulvius	0.6709785	0.91760296
899	TR|A0A0F7YZP6|Micrurus_fulvius	0.66617674	0.9170053
900	TR|A0A0F7Z039|Micrurus_fulvius	0.6708514	0.91279566
901	TR|A0A0F7Z3S7|Micrurus_fulvius	0.7700098	0.7179199
902	TR|U3EPI1|Micrurus_fulvius	0.7580581	0.79185325
903	TR|U3EPL9|Micrurus_fulvius	0.7375054	0.8474657
904	TR|U3EPM4|Micrurus_fulvius	0.7551461	0.71749026
905	TR|U3EPM9|Micrurus_fulvius	0.7714846	0.79852104
906	TR|U3F5B5|Micrurus_fulvius	0.7585127	0.79777
907	TR|U3F5D3|Micrurus_fulvius	0.7780104	0.69087243
908	TR|U3F5E9|Micrurus_fulvius	0.9190838	0.79842067
909	TR|U3FAC0|Micrurus_fulvius	0.7541925	0.79676753
910	TR|U3FAE7|Micrurus_fulvius	0.77105916	0.7219525
911	TR|U3FAF0|Micrurus_fulvius	0.78301203	0.6864725
912	TR|U3FVG5|Micrurus_fulvius	0.7606268	0.81007427
913	TR|U3FVG7|Micrurus_fulvius	0.7576134	0.8001842
914	TR|U3FVH8|Micrurus_fulvius	0.77207196	0.7838693
915	TR|U3FVI0|Micrurus_fulvius	0.72146356	0.8538426
916	TR|U3FVI5|Micrurus_fulvius	0.76041096	0.86453056
917	TR|U3FYQ0|Micrurus_fulvius	0.75578517	0.79382294
918	TR|U3FYQ5|Micrurus_fulvius	0.75030017	0.86352974
919	TR|U3FYQ7|Micrurus_fulvius	0.7424072	0.84588057
920	TR|U3FYQ9|Micrurus_fulvius	0.7920135	0.76427233
921	TR|U3FYR0|Micrurus_fulvius	0.7295308	0.84608865
922	SP|K9MCH1|Micrurus_laticollaris	0.8549939	0.79711944
923	SP|K9MCX0|Micrurus_laticollaris	0.69763887	0.8859545
924	TR|A0A0G3YLL2|Micrurus_laticollaris	0.9286815	0.7921898
925	TR|A0A0H4BFP9|Micrurus_laticollaris	0.6990908	0.88004345
926	TR|A0A0H4BJD1|Micrurus_laticollaris	0.76400924	0.7911357
927	TR|A0A0H4BKI7|Micrurus_laticollaris	0.66162425	0.9289449
928	TR|A0A0H4BLY9|Micrurus_laticollaris	0.77542907	0.80386347
929	NCBI|MICLE_IACI01040496.1_87_287|Micrurus_lemniscatus_carvalhoi	0.86223054	0.46595746
930	NCBI|MICLE_IACI01115070.1_C396_142|Micrurus_lemniscatus_carvalhoi	0.8120143	0.80553573
931	NCBI|MICLE_IACI01006908.1_C324_85|Micrurus_lemniscatus_carvalhoi	0.676663	0.92885596
932	NCBI|MICLE_IACI01031826.1_C308_96|Micrurus_lemniscatus_carvalhoi	0.74608994	0.8576031
933	NCBI|MICLE_IACI01044503.1_1_195|Micrurus_lemniscatus_carvalhoi	0.9412336	0.7931347
934	NCBI|MICLE_IACI01044558.1_65_268|Micrurus_lemniscatus_carvalhoi	0.66600347	0.9093165
935	NCBI|MICLE_IACI01044597.1_3_212|Micrurus_lemniscatus_carvalhoi	0.7661999	0.7813025
936	NCBI|MICLE_IACI01044606.1_1_216|Micrurus_lemniscatus_carvalhoi	0.74454206	0.8649699
937	NCBI|MICLE_IACI01080067.1_C243_43|Micrurus_lemniscatus_carvalhoi	0.843352	0.8048019
938	NCBI|MICLE_IACI01104478.1_C425_174|Micrurus_lemniscatus_carvalhoi	0.7599584	0.79333365
939	NCBI|MICLE_IACK01123615.1_32_220|Micrurus_lemniscatus_lemniscatus	0.81369644	0.57691276
940	NCBI|MICLE_IACK01184724.1_C364_110|Micrurus_lemniscatus_lemniscatus	0.8008992	0.804855
941	NCBI|MICLE_IACK01013110.1_53_289|Micrurus_lemniscatus_lemniscatus	0.65707344	0.9136547
942	NCBI|MICLE_IACK01022837.1_22_255|Micrurus_lemniscatus_lemniscatus	0.76580834	0.8435884
943	NCBI|MICLE_IACK01022838.1_1_171|Micrurus_lemniscatus_lemniscatus	0.7545274	0.8466363
944	NCBI|MICLE_IACK01034485.1_24_263|Micrurus_lemniscatus_lemniscatus	0.8440597	0.7879848
945	NCBI|MICLE_IACK01096229.1_C271_65|Micrurus_lemniscatus_lemniscatus	0.8601697	0.79076827
946	NCBI|MICLE_IACK01096260.1_C330_127|Micrurus_lemniscatus_lemniscatus	0.8659377	0.78620106
947	NCBI|MICLE_IACK01096271.1_C304_71|Micrurus_lemniscatus_lemniscatus	0.6622789	0.94248176
948	NCBI|MICLE_IACK01096289.1_C230_3|Micrurus_lemniscatus_lemniscatus	0.7728535	0.8524154
949	NCBI|MICLE_IACK01096291.1_C277_65|Micrurus_lemniscatus_lemniscatus	0.85640156	0.80827767
950	NCBI|MICLE_IACK01096292.1_C304_92|Micrurus_lemniscatus_lemniscatus	0.8581822	0.8074868
951	NCBI|MICLE_IACK01096298.1_C319_71|Micrurus_lemniscatus_lemniscatus	0.8577224	0.78231263
952	NCBI|MICLE_IACK01096299.1_C319_71|Micrurus_lemniscatus_lemniscatus	0.8556569	0.78401315
953	NCBI|MICLE_IACK01116619.1_5_187|Micrurus_lemniscatus_lemniscatus	0.791049	0.7557846
954	NCBI|MICLE_IACK01122846.1_2_205|Micrurus_lemniscatus_lemniscatus	0.7735398	0.80212325
955	NCBI|MICLE_IACK01125772.1_95_352|Micrurus_lemniscatus_lemniscatus	0.7788828	0.8016197
956	NCBI|MICLE_IACK01171799.1_C289_41|Micrurus_lemniscatus_lemniscatus	0.85220456	0.7850485
957	NCBI|MICLE_IACK01179260.1_41_280|Micrurus_lemniscatus_lemniscatus	0.89207935	0.79014766
958	NCBI|MICLE_IACK01193830.1_C315_121|Micrurus_lemniscatus_lemniscatus	1.0	0.7996877
959	NCBI|MICLE_IACK01196011.1_C295_38|Micrurus_lemniscatus_lemniscatus	0.7417665	0.7669221
960	NCBI|MICLE_IACK01227912.1_2_244|Micrurus_lemniscatus_lemniscatus	0.6429972	0.9153221
961	NCBI|MICLE_IACK01227913.1_2_235|Micrurus_lemniscatus_lemniscatus	0.6732825	0.9339439
962	NCBI|MICLE_IACK01242084.1_46_240|Micrurus_lemniscatus_lemniscatus	0.7392468	0.8756194
963	NCBI|MICLE_IACK01242085.1_46_240|Micrurus_lemniscatus_lemniscatus	0.7375518	0.89159673
964	SP|C0HJR1|Micrurus_mipartitus	0.8221342	0.7989905
965	SP|C0HJR2|Micrurus_mipartitus	0.81628644	0.8035711
966	SP|A0A2P1BSS8|Micrurus_mipartitus	0.7754338	0.7754298
967	SP|A0A2P1BSS9|Micrurus_mipartitus	0.6729469	0.90409046
968	SP|A0A2P1BST7|Micrurus_mipartitus	0.65289277	0.92320293
969	SP|A0A2P1BSU3|Micrurus_mipartitus	0.68209344	0.9166039
970	SP|B3EWF8|Micrurus_mipartitus	0.6600828	0.9185879
971	SP|P80548|Micrurus_nigrocinctus	0.865281	0.79349136
972	SP|P0CAR1|Micrurus_pyrrhocryptus	0.85726535	0.79796505
973	NCBI|MICSP_IACM01149051.1_C220_32|Micrurus_spixii	0.81111336	0.56880766
974	NCBI|MICSP_IACM01149052.1_C220_32|Micrurus_spixii	0.81520677	0.60187685
975	NCBI|MICSP_IACM01022253.1_2_205|Micrurus_spixii	0.88626665	0.7874406
976	NCBI|MICSP_IACM01029668.1_3_191|Micrurus_spixii	0.8422996	0.7915003
977	NCBI|MICSP_IACM01029686.1_3_191|Micrurus_spixii	0.8729542	0.7816431
978	NCBI|MICSP_IACM01029730.1_3_206|Micrurus_spixii	0.87184036	0.78411686
979	NCBI|MICSP_IACM01086450.1_C267_70|Micrurus_spixii	0.9080851	0.7893018
980	NCBI|MICSP_IACM01088188.1_C375_139|Micrurus_spixii	0.682867	0.92727584
981	NCBI|MICSP_IACM01092118.1_13_264|Micrurus_spixii	0.7781926	0.75318694
982	NCBI|MICSP_IACM01115014.1_C372_136|Micrurus_spixii	0.65508866	0.9370477
983	NCBI|MICSP_IACM01128650.1_C296_48|Micrurus_spixii	0.858766	0.7862806
984	NCBI|MICSP_IACM01130693.1_C333_100|Micrurus_spixii	0.6846514	0.9203873
985	NCBI|MICSP_IACM01148308.1_C341_108|Micrurus_spixii	0.8671231	0.7985487
986	NCBI|MICSP_IACM01156860.1_C373_146|Micrurus_spixii	0.76819974	0.8645364
987	NCBI|MICSP_IACM01172481.1_C357_124|Micrurus_spixii	0.75870526	0.8510201
988	NCBI|MICSP_IACM01174987.1_42_281|Micrurus_spixii	0.68108517	0.9006873
989	NCBI|MICSU_IACN01003279.1_C250_56|Micrurus_surinamensis	0.8324155	0.82342535
990	NCBI|MICSU_IACN01070774.1_C229_26|Micrurus_surinamensis	0.8843698	0.798579
991	NCBI|MICSU_IACN01070786.1_C214_26|Micrurus_surinamensis	0.8847267	0.7897612
992	NCBI|MICSU_IACN01093897.1_C387_133|Micrurus_surinamensis	0.720517	0.7873445
993	NCBI|MICSU_IACN01100674.1_3_242|Micrurus_surinamensis	0.79398555	0.7941597
994	SP|P86096|Micrurus_surinamensis	0.80878264	0.8060754
995	SP|P86098|Micrurus_surinamensis	0.8175005	0.8068243
996	SP|P86099|Micrurus_surinamensis	0.82136387	0.8058258
997	NCBI|MICSU_IACN01019456.1_2_211|Micrurus_surinamensis	0.8737812	0.78597265
998	NCBI|MICSU_IACN01019457.1_2_187|Micrurus_surinamensis	0.8511858	0.78718287
999	NCBI|MICSU_IACN01037374.1_29_277|Micrurus_surinamensis	0.8640484	0.78488725
1000	NCBI|MICSU_IACN01048942.1_C402_145|Micrurus_surinamensis	0.7747489	0.79905695
1001	NCBI|MICSU_IACN01070775.1_C305_84|Micrurus_surinamensis	0.86608773	0.7835986
1002	NCBI|MICSU_IACN01070777.1_C297_49|Micrurus_surinamensis	0.8563787	0.78586566
1003	NCBI|MICSU_IACN01077346.1_C348_109|Micrurus_surinamensis	0.65352696	0.9183147
1004	NCBI|MICSU_IACN01080103.1_C346_110|Micrurus_surinamensis	0.6702352	0.9390654
1005	NCBI|MICSU_IACN01083611.1_C321_118|Micrurus_surinamensis	0.63133985	0.9472393
1006	NCBI|MICSU_IACN01083613.1_C321_118|Micrurus_surinamensis	0.64456093	0.9287998
1007	NCBI|MICSU_IACN01083857.1_C448_215|Micrurus_surinamensis	0.7618906	0.8520738
1008	NCBI|MICSU_IACN01083858.1_C259_26|Micrurus_surinamensis	0.7477584	0.8604602
1009	NCBI|MICSU_IACN01083864.1_C451_215|Micrurus_surinamensis	0.7269879	0.861202
1010	NCBI|MICSU_IACN01095837.1_C328_134|Micrurus_surinamensis	0.7543262	0.85025626
1011	NCBI|MICSU_IACN01099285.1_C780_583|Micrurus_surinamensis	0.90861386	0.79239815
1012	NCBI|MICSU_IACN01100666.1_C226_26|Micrurus_surinamensis	0.7514799	0.85333544
1013	NCBI|MICSU_IACN01111607.1_C418_212|Micrurus_surinamensis	0.8587321	0.78447986
1014	SP|P86094|Micrurus_surinamensis	0.6714828	0.8993466
1015	SP|P86095|Micrurus_surinamensis	0.8603529	0.79746103
1016	SP|P86097|Micrurus_surinamensis	0.8566545	0.7792517
1017	TR|A0A194ATD7|Micrurus_tener	0.76892203	0.78315675
1018	TR|A0A0H4IRB3|Micrurus_tener	0.7579345	0.72992057
1019	TR|A0A0H4IS80|Micrurus_tener	0.78000396	0.76341265
1020	TR|A0A0H4IUP1|Micrurus_tener	0.77482074	0.78332645
1021	TR|A0A0H4IVQ6|Micrurus_tener	0.77072	0.713442
1022	TR|A0A0H4J521|Micrurus_tener	0.7393086	0.8554037
1023	TR|A0A194APB1|Micrurus_tener	0.75602037	0.7990411
1024	TR|A0A194APE1|Micrurus_tener	0.75707006	0.75029975
1025	TR|A0A194APF0|Micrurus_tener	0.77441365	0.79759485
